feature,scores,log2FoldChange,pvalue,padj,symbol
ENSG00000224611,0.09598821,19.702593,0.9235299401057632,1.0,TBPL1P1
ENSG00000224595,0.09598821,18.852531,0.9235299401057632,1.0,ENSG00000224595
ENSG00000250874,0.09598821,17.434467,0.9235299401057632,1.0,ENSG00000250874
ENSG00000128340,0.09598821,19.78195,0.9235299401057632,1.0,RAC2
ENSG00000224644,0.09598821,18.394121,0.9235299401057632,1.0,ENSG00000224644
ENSG00000162643,0.09598821,17.87514,0.9235299401057632,1.0,DNAI3
ENSG00000267354,0.09598821,18.529858,0.9235299401057632,1.0,ENSG00000267354
ENSG00000224389,0.09598821,17.028921,0.9235299401057632,1.0,C4B
ENSG00000249835,0.09598821,18.27217,0.9235299401057632,1.0,VCAN-AS1
ENSG00000130038,0.09598821,20.039482,0.9235299401057632,1.0,CRACR2A
ENSG00000226537,0.09598821,17.732754,0.9235299401057632,1.0,OR7E33P
ENSG00000274414,0.09598821,20.228027,0.9235299401057632,1.0,ENSG00000274414
ENSG00000273481,0.09598821,19.981375,0.9235299401057632,1.0,ENSG00000273481
ENSG00000273374,0.09598821,19.54867,0.9235299401057632,1.0,ENSG00000273374
ENSG00000267261,0.09598821,16.877954,0.9235299401057632,1.0,ENSG00000267261
ENSG00000213655,0.09598821,18.114788,0.9235299401057632,1.0,ENSG00000213655
ENSG00000281404,0.09598821,19.766657,0.9235299401057632,1.0,LINC01176
ENSG00000267203,0.09598821,18.216257,0.9235299401057632,1.0,SNRPGP4
ENSG00000177627,0.09598821,16.785597,0.9235299401057632,1.0,C12orf54
ENSG00000267160,0.09598821,17.391201,0.9235299401057632,1.0,ENSG00000267160
ENSG00000182625,0.09598821,18.705296,0.9235299401057632,1.0,ENSG00000182625
ENSG00000280351,0.09598821,18.372105,0.9235299401057632,1.0,ENSG00000280351
ENSG00000213669,0.09598821,18.937607,0.9235299401057632,1.0,RPL21P86
ENSG00000172769,0.09598821,18.977173,0.9235299401057632,1.0,OR5B3
ENSG00000254273,0.09598821,19.552746,0.9235299401057632,1.0,ENSG00000254273
ENSG00000178562,0.09598821,20.242407,0.9235299401057632,1.0,CD28
ENSG00000281721,0.09598821,19.836226,0.9235299401057632,1.0,LINC01080
ENSG00000180772,0.09598821,18.687857,0.9235299401057632,1.0,AGTR2
ENSG00000226359,0.09598821,20.326977,0.9235299401057632,1.0,ACTG1P24
ENSG00000263017,0.09598821,17.268948,0.9235299401057632,1.0,ENSG00000263017
ENSG00000262966,0.09598821,17.01956,0.9235299401057632,1.0,LOC101928266
ENSG00000105550,0.09598821,17.752913,0.9235299401057632,1.0,FGF21
ENSG00000026559,0.09598821,18.648197,0.9235299401057632,1.0,KCNG1
ENSG00000258177,0.09598821,19.458416,0.9235299401057632,1.0,ENSG00000258177
ENSG00000196092,0.09598821,19.09474,0.9235299401057632,1.0,PAX5
ENSG00000267123,0.09598821,19.738865,0.9235299401057632,1.0,SCAT1
ENSG00000253802,0.09598821,19.250662,0.9235299401057632,1.0,SIRLNT
ENSG00000235505,0.09598821,18.563921,0.9235299401057632,1.0,CASP4LP
ENSG00000262990,0.09598821,17.60101,0.9235299401057632,1.0,ENSG00000262990
ENSG00000237767,0.09598821,20.116241,0.9235299401057632,1.0,LINC01370
ENSG00000259268,0.09598821,19.243546,0.9235299401057632,1.0,ENSG00000259268
ENSG00000279513,0.09598821,16.977959,0.9235299401057632,1.0,ENSG00000279513
ENSG00000166363,0.09598821,19.337898,0.9235299401057632,1.0,OR10A5
ENSG00000175229,0.09598821,19.16095,0.9235299401057632,1.0,GAL3ST3
ENSG00000258017,0.09598821,18.648788,0.9235299401057632,1.0,TUBA1B-AS1
ENSG00000257986,0.09598821,18.559168,0.9235299401057632,1.0,LINC02306
ENSG00000281394,0.09598821,16.857956,0.9235299401057632,1.0,SCARNA4
ENSG00000267042,0.09598821,17.393631,0.9235299401057632,1.0,ENSG00000267042
ENSG00000196074,0.09598821,20.244389,0.9235299401057632,1.0,SYCP2
ENSG00000235820,0.09598821,19.445747,0.9235299401057632,1.0,ENSG00000235820
ENSG00000279724,0.09598821,18.549747,0.9235299401057632,1.0,ENSG00000279724
ENSG00000276063,0.09598821,18.111698,0.9235299401057632,1.0,ENSG00000276063
ENSG00000280321,0.09598821,17.858746,0.9235299401057632,1.0,ENSG00000280321
ENSG00000259207,0.09598821,19.785952,0.9235299401057632,1.0,ITGB3
ENSG00000235328,0.09598821,18.106619,0.9235299401057632,1.0,RPL31P62
ENSG00000226306,0.09598821,18.546772,0.9235299401057632,1.0,NPY6R
ENSG00000273557,0.09598821,19.368824,0.9235299401057632,1.0,ENSG00000273557
ENSG00000249927,0.09598821,19.625996,0.9235299401057632,1.0,ENSG00000249927
ENSG00000224751,0.09598821,18.537975,0.9235299401057632,1.0,SHMT1P1
ENSG00000274308,0.09598821,18.45246,0.9235299401057632,1.0,RPS2P49
ENSG00000224794,0.09598821,19.681122,0.9235299401057632,1.0,LOC124905119
ENSG00000224802,0.09598821,20.030144,0.9235299401057632,1.0,TUBB4BP2
ENSG00000143195,0.09598821,18.519367,0.9235299401057632,1.0,ILDR2
ENSG00000124493,0.09598821,18.806908,0.9235299401057632,1.0,GRM4
ENSG00000188959,0.09598821,18.329113,0.9235299401057632,1.0,C9orf152
ENSG00000188897,0.09598821,18.19574,0.9235299401057632,1.0,APOLTP
ENSG00000279721,0.09598821,18.958961,0.9235299401057632,1.0,ENSG00000279721
ENSG00000139364,0.09598821,18.760464,0.9235299401057632,1.0,TMEM132B
ENSG00000237470,0.09598821,17.552444,0.9235299401057632,1.0,DCLRE1CP1
ENSG00000235934,0.09598821,17.27461,0.9235299401057632,1.0,ENSG00000235934
ENSG00000259402,0.09598821,17.590425,0.9235299401057632,1.0,ENSG00000259402
ENSG00000279640,0.09598821,18.307232,0.9235299401057632,1.0,ENSG00000279640
ENSG00000226144,0.09598821,16.792753,0.9235299401057632,1.0,RPS27AP3
ENSG00000099984,0.09598821,17.479486,0.9235299401057632,1.0,GSTT2
ENSG00000249987,0.09598821,16.819263,0.9235299401057632,1.0,RPS4XP20
ENSG00000276054,0.09598821,17.741686,0.9235299401057632,1.0,ENSG00000276054
ENSG00000162552,0.09598821,17.634686,0.9235299401057632,1.0,WNT4
ENSG00000235663,0.09598821,17.298273,0.9235299401057632,1.0,SAPCD1-AS1
ENSG00000235681,0.09598821,19.205917,0.9235299401057632,1.0,ENSG00000235681
ENSG00000261996,0.09598821,18.362207,0.9235299401057632,1.0,ENSG00000261996
ENSG00000237382,0.09598821,18.888662,0.9235299401057632,1.0,RPL21P121
ENSG00000235994,0.09598821,17.555342,0.9235299401057632,1.0,ENSG00000235994
ENSG00000237329,0.09598821,19.343128,0.9235299401057632,1.0,ENSG00000237329
ENSG00000279803,0.09598821,18.89077,0.9235299401057632,1.0,ENSG00000279803
ENSG00000188869,0.09598821,17.65822,0.9235299401057632,1.0,TMC3
ENSG00000258385,0.09598821,19.772282,0.9235299401057632,1.0,LOC100533628
ENSG00000259177,0.09598821,18.04631,0.9235299401057632,1.0,ENSG00000259177
ENSG00000250698,0.09598821,19.075802,0.9235299401057632,1.0,MAML3-AS1
ENSG00000250027,0.09598821,18.405321,0.9235299401057632,1.0,ENSG00000250027
ENSG00000230162,0.09598821,19.6477,0.9235299401057632,1.0,CT45A11P
ENSG00000230131,0.09598821,18.565619,0.9235299401057632,1.0,LINC02641
ENSG00000160255,0.09598821,19.422316,0.9235299401057632,1.0,ITGB2
ENSG00000225990,0.09598821,17.826653,0.9235299401057632,1.0,SNRPEP7
ENSG00000266256,0.09598821,19.496315,0.9235299401057632,1.0,LINC00908
ENSG00000237418,0.09598821,18.028042,0.9235299401057632,1.0,ENSG00000237418
ENSG00000173662,0.09598821,19.663872,0.9235299401057632,1.0,TAS1R1
ENSG00000279839,0.09598821,19.721348,0.9235299401057632,1.0,ENSG00000279839
ENSG00000237379,0.09598821,19.120129,0.9235299401057632,1.0,CBX1P3
ENSG00000266913,0.09598821,18.864557,0.9235299401057632,1.0,LINC01841
ENSG00000104899,0.09598821,19.521454,0.9235299401057632,1.0,AMH
ENSG00000124491,0.09598821,18.029684,0.9235299401057632,1.0,F13A1
ENSG00000188508,0.09598821,18.90408,0.9235299401057632,1.0,KRTDAP
ENSG00000235937,0.09598821,18.313002,0.9235299401057632,1.0,RPL21P30
ENSG00000266994,0.09598821,19.642353,0.9235299401057632,1.0,ENSG00000266994
ENSG00000270993,0.09598821,16.78187,0.9235299401057632,1.0,ENSG00000270993
ENSG00000226055,0.09598821,17.041286,0.9235299401057632,1.0,PAICSP1
ENSG00000224961,0.09598821,19.104742,0.9235299401057632,1.0,LINC01752
ENSG00000162438,0.09598821,18.859848,0.9235299401057632,1.0,CTRC
ENSG00000224920,0.09598821,20.30315,0.9235299401057632,1.0,TACC1P1
ENSG00000250613,0.09598821,17.168005,0.9235299401057632,1.0,ENSG00000250613
ENSG00000224969,0.09598821,18.982573,0.9235299401057632,1.0,ENSG00000224969
ENSG00000154162,0.09598821,17.045706,0.9235299401057632,1.0,CDH12
ENSG00000100053,0.09598821,19.655914,0.9235299401057632,1.0,CRYBB3
ENSG00000266441,0.09598821,18.277079,0.9235299401057632,1.0,ARHGAP28-AS1
ENSG00000266446,0.09598821,18.169233,0.9235299401057632,1.0,ENSG00000266446
ENSG00000279963,0.09598821,18.153975,0.9235299401057632,1.0,ENSG00000279963
ENSG00000279953,0.09598821,19.556873,0.9235299401057632,1.0,ENSG00000279953
ENSG00000258485,0.09598821,19.577742,0.9235299401057632,1.0,SRMP2
ENSG00000108771,0.09598821,20.333033,0.9235299401057632,1.0,DHX58
ENSG00000225922,0.09598821,17.037605,0.9235299401057632,1.0,RPL21P92
ENSG00000229246,0.09598821,18.378702,0.9235299401057632,1.0,LINC00377
ENSG00000262823,0.09598821,17.708097,0.9235299401057632,1.0,ENSG00000262823
ENSG00000225883,0.09598821,16.77233,0.9235299401057632,1.0,BMS1P11
ENSG00000225898,0.09598821,18.644484,0.9235299401057632,1.0,ENSG00000225898
ENSG00000225901,0.09598821,16.672358,0.9235299401057632,1.0,MTND2P9
ENSG00000237234,0.09598821,18.174715,0.9235299401057632,1.0,ENSG00000237234
ENSG00000279852,0.09598821,20.932024,0.9235299401057632,1.0,ENSG00000279852
ENSG00000225614,0.09598821,20.028685,0.9235299401057632,1.0,ZNF469
ENSG00000236359,0.09598821,19.394564,0.9235299401057632,1.0,OR51B8P
ENSG00000141434,0.09598821,17.290459,0.9235299401057632,1.0,MEP1B
ENSG00000266717,0.09598821,18.326277,0.9235299401057632,1.0,ENSG00000266717
ENSG00000213540,0.09598821,19.653866,0.9235299401057632,1.0,TXN2P1
ENSG00000280032,0.09598821,20.35964,0.9235299401057632,1.0,ENSG00000280032
ENSG00000280058,0.09598821,18.042984,0.9235299401057632,1.0,ENSG00000280058
ENSG00000179673,0.09598821,19.869366,0.9235299401057632,1.0,RPRML
ENSG00000173641,0.09598821,19.367426,0.9235299401057632,1.0,HSPB7
ENSG00000237331,0.09598821,18.796446,0.9235299401057632,1.0,XIAP-AS1
ENSG00000237319,0.09598821,19.230417,0.9235299401057632,1.0,ENSG00000237319
ENSG00000280852,0.09598821,17.086945,0.9235299401057632,1.0,ENSG00000280852
ENSG00000184374,0.09598821,17.699211,0.9235299401057632,1.0,COLEC10
ENSG00000262119,0.09598821,18.704199,0.9235299401057632,1.0,ENSG00000262119
ENSG00000188316,0.09598821,17.501528,0.9235299401057632,1.0,ENO4
ENSG00000173976,0.09598821,17.499691,0.9235299401057632,1.0,RAX2
ENSG00000274001,0.09598821,19.651054,0.9235299401057632,1.0,ENSG00000274001
ENSG00000258952,0.09598821,19.100985,0.9235299401057632,1.0,SALRNA1
ENSG00000280186,0.09598821,16.950516,0.9235299401057632,1.0,ENSG00000280186
ENSG00000186967,0.09598821,18.201864,0.9235299401057632,1.0,KRTAP19-4
ENSG00000280163,0.09598821,17.288671,0.9235299401057632,1.0,ENSG00000280163
ENSG00000179420,0.09598821,19.547087,0.9235299401057632,1.0,OR6W1P
ENSG00000280684,0.09598821,18.208878,0.9235299401057632,1.0,ENSG00000280684
ENSG00000258443,0.09598821,19.149118,0.9235299401057632,1.0,ENSG00000258443
ENSG00000230002,0.09598821,18.918774,0.9235299401057632,1.0,ALMS1-IT1
ENSG00000225644,0.09598821,18.56829,0.9235299401057632,1.0,RPL35AP4
ENSG00000225603,0.09598821,17.472359,0.9235299401057632,1.0,IGF2BP2P2
ENSG00000225606,0.09598821,18.163086,0.9235299401057632,1.0,LOC107986768
ENSG00000160856,0.09598821,16.967716,0.9235299401057632,1.0,FCRL3
ENSG00000262623,0.09598821,17.914083,0.9235299401057632,1.0,ENSG00000262623
ENSG00000250286,0.09598821,17.554153,0.9235299401057632,1.0,LOC105371824
ENSG00000243659,0.09598821,17.322027,0.9235299401057632,1.0,ENSG00000243659
ENSG00000229721,0.09598821,18.73706,0.9235299401057632,1.0,RPS8P7
ENSG00000254042,0.09598821,18.14445,0.9235299401057632,1.0,SLIT3-AS2
ENSG00000213972,0.09598821,16.99975,0.9235299401057632,1.0,HNRNPA3P17
ENSG00000124159,0.09598821,19.896538,0.9235299401057632,1.0,MATN4
ENSG00000253991,0.09598821,17.458515,0.9235299401057632,1.0,ENSG00000253991
ENSG00000254119,0.09598821,19.755352,0.9235299401057632,1.0,LINC02842
ENSG00000140505,0.09598821,16.927158,0.9235299401057632,1.0,CYP1A2
ENSG00000225400,0.09598821,18.781242,0.9235299401057632,1.0,RAB28P5
ENSG00000186431,0.09598821,18.609295,0.9235299401057632,1.0,FCAR
ENSG00000182348,0.09598821,19.990166,0.9235299401057632,1.0,ZNF804B
ENSG00000230061,0.09598821,18.746792,0.9235299401057632,1.0,TRPM2-AS
ENSG00000271086,0.09598821,18.637653,0.9235299401057632,1.0,NAMA
ENSG00000273913,0.09598821,16.97976,0.9235299401057632,1.0,Metazoa_SRP
ENSG00000250305,0.09598821,16.72054,0.9235299401057632,1.0,TRMT9B
ENSG00000225303,0.09598821,19.184694,0.9235299401057632,1.0,ENSG00000225303
ENSG00000225272,0.09598821,19.597637,0.9235299401057632,1.0,RPL21P27
ENSG00000186567,0.09528609,0.2208699,0.9240875852142737,1.0,CEACAM19
ENSG00000234684,0.09528609,-0.06903633,0.9240875852142737,1.0,SDCBP2-AS1
ENSG00000126368,0.09528609,-0.79850864,0.9240875852142737,1.0,NR1D1
ENSG00000263826,0.09528609,0.5431445,0.9240875852142737,1.0,ENSG00000263826
ENSG00000125686,0.09528609,-0.06990961,0.9240875852142737,1.0,MED1
ENSG00000108242,0.0954867,0.18974549,0.9239282542215275,1.0,CYP2C18
ENSG00000254172,0.0956873,0.20603736,0.9237689262807136,1.0,RNU5A-3P
ENSG00000236886,0.09598821,18.177404,0.9235299401057632,1.0,ENSG00000236886
ENSG00000230191,0.09598821,17.213364,0.9235299401057632,1.0,IFITM3P4
ENSG00000262362,0.09598821,19.414059,0.9235299401057632,1.0,ENSG00000262362
ENSG00000280231,0.09598821,17.38929,0.9235299401057632,1.0,ENSG00000280231
ENSG00000280216,0.09598821,18.479357,0.9235299401057632,1.0,ENSG00000280216
ENSG00000258804,0.09598821,17.641973,0.9235299401057632,1.0,LINC01148
ENSG00000258817,0.09598821,19.759413,0.9235299401057632,1.0,OR4C13
ENSG00000243847,0.09598821,18.892416,0.9235299401057632,1.0,RN7SL610P
ENSG00000229701,0.09598821,17.103474,0.9235299401057632,1.0,MTND2P20
ENSG00000241255,0.09328008,-0.09973844,0.9256810616001023,1.0,ENSG00000241255
ENSG00000159216,0.09348068,0.6150991,0.9255217004375262,1.0,RUNX1
ENSG00000122299,0.09348068,-0.0054770038,0.9255217004375262,1.0,ZC3H7A
ENSG00000185666,0.09348068,0.32021153,0.9255217004375262,1.0,SYN3
ENSG00000257526,0.09388188,-0.023223717,0.925202987083878,1.0,ENSG00000257526
ENSG00000261395,0.09408248,-0.11317662,0.9250436349055191,1.0,HSPE1P5
ENSG00000164181,0.09428309,-0.595413,0.9248842857346113,1.0,ELOVL7
ENSG00000112561,0.09428309,-0.026473401,0.9248842857346113,1.0,TFEB
ENSG00000197619,0.09448369,0.18654837,0.9247249395775106,1.0,ZNF615
ENSG00000213144,0.09448369,0.45962226,0.9247249395775106,1.0,PDAP1P1
ENSG00000214552,0.09448369,0.10991254,0.9247249395775106,1.0,COPS8P2
ENSG00000144320,0.09448369,-0.1267123,0.9247249395775106,1.0,LNPK
ENSG00000255257,0.09458399,0.084262356,0.9246452676311236,1.0,ENSG00000255257
ENSG00000228265,0.09468429,-0.14698336,0.9245655964405717,1.0,ENSG00000228265
ENSG00000248323,0.094884895,0.32109642,0.9244062563301497,1.0,LUCAT1
ENSG00000133048,0.095085494,0.0075817746,0.924246919252599,1.0,CHI3L1
ENSG00000226963,0.092678264,-0.25200838,0.9261591629545547,1.0,ENSG00000226963
ENSG00000100399,0.092678264,2.9653,0.9261591629545547,1.0,CHADL
ENSG00000230224,0.092678264,2.800015,0.9261591629545547,1.0,PHB1P9
ENSG00000243701,0.092678264,-0.10086372,0.9261591629545547,1.0,DUBR
ENSG00000260401,0.092678264,1.7077944,0.9261591629545547,1.0,ENSG00000260401
ENSG00000200985,0.092678264,1.9923205,0.9261591629545547,1.0,RNA5SP493
ENSG00000112212,0.092678264,1.4128768,0.9261591629545547,1.0,TSPO2
ENSG00000197497,0.09277857,-0.13005958,0.9260794775389979,1.0,ZNF665
ENSG00000223473,0.09287887,0.0814281,0.9259997928649741,1.0,ENSG00000223473
ENSG00000123094,0.09287887,0.36844686,0.9259997928649741,1.0,RASSF8
ENSG00000187688,0.09287887,-0.06588258,0.9259997928649741,1.0,TRPV2
ENSG00000235989,0.09287887,3.776903e-05,0.9259997928649741,1.0,MORC2-AS1
ENSG00000280328,0.09287887,2.5871584,0.9259997928649741,1.0,ENSG00000280328
ENSG00000272473,0.09297917,0.0070798215,0.9259201089332779,1.0,LOC101928450
ENSG00000166676,0.09307947,-1.1659852,0.9258404257447042,1.0,TVP23A
ENSG00000136861,0.09307947,-0.040466234,0.9258404257447042,1.0,CDK5RAP2
ENSG00000236756,0.092277065,1.3867815,0.9264779120162148,1.0,DNAJC9-AS1
ENSG00000257818,0.092277065,2.0786254,0.9264779120162148,1.0,C1GALT1P1
ENSG00000226009,0.092277065,1.7829888,0.9264779120162148,1.0,KCNIP2-AS1
ENSG00000176697,0.092277065,-0.08523491,0.9264779120162148,1.0,BDNF
ENSG00000179044,0.092277065,1.5827258,0.9264779120162148,1.0,EXOC3L1
ENSG00000233594,0.092277065,0.99615026,0.9264779120162148,1.0,BTF3P5
ENSG00000212443,0.092277065,1.5244356,0.9264779120162148,1.0,SNORA53
ENSG00000249207,0.092277065,0.24121626,0.9264779120162148,1.0,ENSG00000249207
ENSG00000229256,0.092277065,1.1289746,0.9264779120162148,1.0,ST13P13
ENSG00000185834,0.092377365,-0.116834536,0.9263982236424744,1.0,RPL12P4
ENSG00000232369,0.092477664,1.9600306,0.9263185360070877,1.0,PPIAP35
ENSG00000206820,0.092477664,1.7704422,0.9263185360070877,1.0,RNU1-138P
ENSG00000231952,0.092477664,1.8992329,0.9263185360070877,1.0,DPY19L1P2
ENSG00000262228,0.092477664,1.4948539,0.9263185360070877,1.0,ENSG00000262228
ENSG00000240211,0.092477664,2.1349018,0.9263185360070877,1.0,PPP1R35-AS1
ENSG00000117598,0.092678264,1.6962419,0.9261591629545547,1.0,PLPPR5
ENSG00000076258,0.09187586,-0.022699982,0.9267966728788157,1.0,FMO4
ENSG00000273230,0.09187586,0.8865767,0.9267966728788157,1.0,ENSG00000273230
ENSG00000253204,0.09187586,1.5664686,0.9267966728788157,1.0,ENSG00000253204
ENSG00000260698,0.09187586,1.5963433,0.9267966728788157,1.0,ENSG00000260698
ENSG00000275734,0.09187586,0.9658804,0.9267966728788157,1.0,ENSG00000275734
ENSG00000185958,0.09187586,0.789911,0.9267966728788157,1.0,FAM186A
ENSG00000250511,0.09187586,1.0689112,0.9267966728788157,1.0,ENSG00000250511
ENSG00000242931,0.09207646,1.4232371,0.9266372909755771,1.0,RPL7P49
ENSG00000241489,0.09207646,1.9251455,0.9266372909755771,1.0,ENSG00000241489
ENSG00000181227,0.09207646,1.1077406,0.9266372909755771,1.0,DLSTP1
ENSG00000149927,0.09207646,1.9336296,0.9266372909755771,1.0,DOC2A
ENSG00000256612,0.09207646,2.7935772,0.9266372909755771,1.0,CYP2B7P
ENSG00000241186,0.09207646,-0.52164423,0.9266372909755771,1.0,CRIPTO
ENSG00000224669,0.09207646,1.277995,0.9266372909755771,1.0,ENSG00000224669
ENSG00000130720,0.09207646,1.427193,0.9266372909755771,1.0,FIBCD1
ENSG00000196663,0.09217676,-0.18052521,0.926557601127514,1.0,TECPR2
ENSG00000108381,0.09147465,1.8297726,0.9271154454914832,1.0,ASPA
ENSG00000272733,0.09147465,0.38822046,0.9271154454914832,1.0,ENSG00000272733
ENSG00000229766,0.09147465,0.67740655,0.9271154454914832,1.0,TMX4-AS1
ENSG00000250723,0.09147465,0.46440518,0.9271154454914832,1.0,ENSG00000250723
ENSG00000267541,0.09147465,0.19650003,0.9271154454914832,1.0,MTCO2P2
ENSG00000204131,0.09147465,-0.03433909,0.9271154454914832,1.0,NHSL2
ENSG00000224174,0.09147465,1.0391507,0.9271154454914832,1.0,ENSG00000224174
ENSG00000236530,0.09147465,0.6206407,0.9271154454914832,1.0,KPNA2P1
ENSG00000183463,0.09157495,0.094375305,0.9270357512395301,1.0,URAD
ENSG00000229752,0.09167526,0.879616,0.926956057719571,1.0,RPL7P10
ENSG00000231665,0.09167526,1.8655267,0.926956057719571,1.0,OGFOD1P1
ENSG00000236295,0.09167526,0.90437317,0.926956057719571,1.0,ENSG00000236295
ENSG00000264148,0.09167526,0.5911562,0.926956057719571,1.0,ENSG00000264148
ENSG00000258734,0.09167526,0.83734936,0.926956057719571,1.0,TMEM98P1
ENSG00000226205,0.09167526,0.8763864,0.926956057719571,1.0,RPS3AP27
ENSG00000270553,0.09167526,0.49036577,0.926956057719571,1.0,LOC107984970
ENSG00000179593,0.091073446,0.65517634,0.9274342298033372,1.0,ALOX15B
ENSG00000272696,0.091073446,-6.979595e-05,0.9274342298033372,1.0,ENSG00000272696
ENSG00000232177,0.09117375,-0.0026384615,0.9273545326313577,1.0,MTND4P24
ENSG00000065989,0.09117375,-0.7146185,0.9273545326313577,1.0,PDE4A
ENSG00000120738,0.09117375,0.31677353,0.9273545326313577,1.0,EGR1
ENSG00000255341,0.09127405,0.3192534,0.9272748361881922,1.0,OR8Q1P
ENSG00000274925,0.09127405,0.39806822,0.9272748361881922,1.0,ZKSCAN2-DT
ENSG00000248211,0.09127405,1.3679638,0.9272748361881922,1.0,TRPC7-AS1
ENSG00000259319,0.09127405,-0.2620133,0.9272748361881922,1.0,JDP2-AS1
ENSG00000200895,0.09127405,0.7640861,0.9272748361881922,1.0,RN7SKP245
ENSG00000277481,0.09127405,0.70511276,0.9272748361881922,1.0,PKD1L3
ENSG00000204165,0.09127405,0.6159882,0.9272748361881922,1.0,CXorf65
ENSG00000219257,0.09127405,0.5557495,0.9272748361881922,1.0,NPM1P38
ENSG00000162398,0.09147465,1.2004974,0.9271154454914832,1.0,CIMAP2
ENSG00000106336,0.09147465,1.7760414,0.9271154454914832,1.0,FBXO24
ENSG00000223984,0.09147465,0.4372226,0.9271154454914832,1.0,HNRNPRP1
ENSG00000267980,0.09087285,0.2876323,0.9275936263305575,1.0,SH3GL1-AS1
ENSG00000151651,0.09087285,-0.3862579,0.9275936263305575,1.0,ADAM8
ENSG00000205361,0.09087285,0.18081301,0.9275936263305575,1.0,MT1DP
ENSG00000204532,0.09087285,0.06519605,0.9275936263305575,1.0,ZSCAN5C
ENSG00000261723,0.09087285,0.41741517,0.9275936263305575,1.0,PALB2-AS1
ENSG00000110046,0.090973146,-0.32030106,0.9275139277033355,1.0,ATG2A
ENSG00000240889,0.090973146,-0.054163203,0.9275139277033355,1.0,NDUFB2-AS1
ENSG00000257285,0.091073446,0.6916743,0.9274342298033372,1.0,PRMT5-DT
