"Gene","Contrast","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RP11-44K6.2","ZIKV_positive_vs_ZIKV_negative",27.3942438416209,-2.75338491048481,0.739196347224533,8.98249617063701e-07,2.64743646678088e-05
"GBP4","ZIKV_positive_vs_ZIKV_negative",32.14119231091,-1.71924359020947,0.43937982882228,9.65126351536522e-07,2.82299457824433e-05
"RAB32","ZIKV_positive_vs_ZIKV_negative",19.4561440836702,1.28416877713887,0.304676464416931,9.62109842083586e-07,2.82299457824433e-05
"SMAP2","ZIKV_positive_vs_ZIKV_negative",25.1684126377378,-1.13999526963576,0.268789903021619,1.03051424583987e-06,3.00287962504735e-05
"NFE2L3","ZIKV_positive_vs_ZIKV_negative",7.67967812996274,-2.23263518143545,0.610855765666589,1.05422066665755e-06,3.06041052177804e-05
"EVL","ZIKV_positive_vs_ZIKV_negative",9.28952527409274,-1.86975298289612,0.497620716675524,1.18705023249795e-06,3.42029921468253e-05
"KLF6","ZIKV_positive_vs_ZIKV_negative",29.1392457240039,-1.17218065130138,0.280386787843507,1.28251302192457e-06,3.68162288301171e-05
"AC067945.3","ZIKV_positive_vs_ZIKV_negative",7.55729576319582,-1.77077854761451,0.466020240385186,1.28735511326996e-06,3.68183562395208e-05
"HLA-F","ZIKV_positive_vs_ZIKV_negative",65.0495007774706,-1.21500051208702,0.292999002877506,1.39825310635048e-06,3.98424741226509e-05
"SLC9B2","ZIKV_positive_vs_ZIKV_negative",7.92885684252698,-4.56226683302559,1.26429932683068,1.41026012585307e-06,4.00368701905786e-05
"SELENOO","ZIKV_positive_vs_ZIKV_negative",7.9649127188206,-1.84348051736593,0.495156707312348,1.43376973222615e-06,4.05305515541262e-05
"STAP1","ZIKV_positive_vs_ZIKV_negative",6.29047628167774,-4.29183684050074,1.16020972856208,1.43814699894206e-06,4.05305515541262e-05
"UROD","ZIKV_positive_vs_ZIKV_negative",26.1637600862948,1.03554825534397,0.249188102107732,1.50710507168108e-06,4.23195104128047e-05
"SFT2D2","ZIKV_positive_vs_ZIKV_negative",17.7973193302741,-1.18763822878652,0.287909776789508,1.57237758791863e-06,4.39923903402452e-05
"RP11-111K18.1","ZIKV_positive_vs_ZIKV_negative",17.2464971172509,-1.18304047389764,0.287837576404337,1.67505830622685e-06,4.65280584197256e-05
"DDIT3","ZIKV_positive_vs_ZIKV_negative",26.9247823451841,1.20253623505496,0.293070710985209,1.6829592950424e-06,4.65799701660121e-05
"LILRB1","ZIKV_positive_vs_ZIKV_negative",19.2131841693459,-1.32380882443446,0.327915343990749,1.7765157271743e-06,4.8993765875857e-05
"OSCAR","ZIKV_positive_vs_ZIKV_negative",21.2007017674702,-1.27482413178823,0.314045050024704,1.79092495742103e-06,4.92153826377409e-05
"CST3","ZIKV_positive_vs_ZIKV_negative",338.901543510843,-2.26931519574321,0.650809143000902,1.94117406839058e-06,5.31511899130469e-05
"GNB4","ZIKV_positive_vs_ZIKV_negative",24.9955209064168,-1.02020569296171,0.249554486927545,1.98087452743501e-06,5.38602573973702e-05
"APOBEC3B","ZIKV_positive_vs_ZIKV_negative",4.84208870735539,-4.34331360142736,1.23090875842348,2.01656915470347e-06,5.46384105705971e-05
"OASL","ZIKV_positive_vs_ZIKV_negative",24.53002684849,-1.31103148632899,0.329097814110927,2.22482253997537e-06,5.98609047166892e-05
"IDO1","ZIKV_positive_vs_ZIKV_negative",135.082094993367,-2.29264129131431,0.67301096553438,2.56491639451949e-06,6.82975324085501e-05
"SNCA","ZIKV_positive_vs_ZIKV_negative",16.0318268170543,1.32725048285325,0.337619411227412,2.61138615132377e-06,6.92959582835812e-05
"MSC","ZIKV_positive_vs_ZIKV_negative",9.77280126821529,-2.18170695913744,0.638564266983918,2.63731738960433e-06,6.97444002826188e-05
"ANKFY1","ZIKV_positive_vs_ZIKV_negative",10.2517620474972,-1.46278565971098,0.381228991519336,2.64809419316143e-06,6.97903868928073e-05
"PARP15","ZIKV_positive_vs_ZIKV_negative",5.47809212283261,-2.73617663990622,0.805240920553017,2.77005049197071e-06,7.27562241462512e-05
"NRROS","ZIKV_positive_vs_ZIKV_negative",15.7068915754846,-1.26758404932321,0.321535006402867,2.80830205338646e-06,7.35108761228822e-05
"VEGFA","ZIKV_positive_vs_ZIKV_negative",6.98094438589558,2.38116128674471,0.708397640866616,2.93482783600349e-06,7.65633126676315e-05
"TMEM60","ZIKV_positive_vs_ZIKV_negative",7.88005807920394,-1.81986253048795,0.516603338697332,3.10602198709909e-06,8.07565716645764e-05
"TNFRSF1A","ZIKV_positive_vs_ZIKV_negative",20.6029060852868,-1.1118483202827,0.282082483200886,3.39548612764501e-06,8.76921199922233e-05
"SPTLC2","ZIKV_positive_vs_ZIKV_negative",7.685840573724,-1.80074250074607,0.514242957640881,3.48412659914971e-06,8.95522093020996e-05
"SNX10","ZIKV_positive_vs_ZIKV_negative",118.033691347768,-1.18202930377225,0.302387186384597,3.59058827342099e-06,9.18096776402545e-05
"ETV7","ZIKV_positive_vs_ZIKV_negative",6.62823113892772,-1.95768080504239,0.576334673732358,3.6849801495566e-06,9.39122663857296e-05
"TNFRSF9","ZIKV_positive_vs_ZIKV_negative",9.19128644960773,1.64696559922272,0.460891820075681,3.99144933978308e-06,0.00010105564525182
"STARD4","ZIKV_positive_vs_ZIKV_negative",14.1510422394053,-1.31141093342442,0.344865330302777,4.26783883801282e-06,0.000107349353443436
"RAB39A","ZIKV_positive_vs_ZIKV_negative",5.40880341221743,-2.32498976171654,0.714181962979244,4.26426663034752e-06,0.000107349353443436
"NUB1","ZIKV_positive_vs_ZIKV_negative",21.5367241721342,-1.06079484626778,0.273754635534597,4.48607542080007e-06,0.00011247231947863
"C1GALT1C1","ZIKV_positive_vs_ZIKV_negative",6.95019258445754,-1.9289294304811,0.583598580163345,5.25330204212972e-06,0.000130858059255889
"FBXO6","ZIKV_positive_vs_ZIKV_negative",16.6802482964819,-1.18223284236918,0.311283928980805,5.36036733497326e-06,0.000133095680259368
"NCF1B","ZIKV_positive_vs_ZIKV_negative",15.3460267588648,-1.34662914438095,0.366160311448006,6.07958486283077e-06,0.00014983908944302
"TPM4","ZIKV_positive_vs_ZIKV_negative",29.472480508665,-1.2276828098298,0.327981929464876,6.09291298693453e-06,0.00014983908944302
"HERPUD1","ZIKV_positive_vs_ZIKV_negative",20.6080378575988,1.07045423585035,0.282477757751151,6.11766680018508e-06,0.000149970231844537
"GIMAP2","ZIKV_positive_vs_ZIKV_negative",9.84988536229394,-1.5963696211491,0.45901317539203,6.24228177759073e-06,0.000152540822425809
"ADPRHL2","ZIKV_positive_vs_ZIKV_negative",12.3557611048925,-1.24236747307947,0.333332111910879,6.28921904071279e-06,0.00015320299505484
"INPP5D","ZIKV_positive_vs_ZIKV_negative",13.3097902474047,-1.26435250574714,0.344034313831146,7.22758898431806e-06,0.000174144624244985
"SEMA4D","ZIKV_positive_vs_ZIKV_negative",16.0077589429391,-1.07088157547858,0.28715333555132,7.59782424937381e-06,0.000182206207620076
"TCF4","ZIKV_positive_vs_ZIKV_negative",11.4947010132824,-1.31819468986805,0.364270694127079,7.85467409601805e-06,0.000187782642010685
"TRIM6-TRIM34","ZIKV_positive_vs_ZIKV_negative",4.88595691034811,-2.36395933085852,0.774188512957018,8.0688583577857e-06,0.000192276790220318
"RP11-318K15.2","ZIKV_positive_vs_ZIKV_negative",8.82361328602611,-1.64078040170327,0.488279899226869,8.09245750085514e-06,0.000192276790220318
"PIM3","ZIKV_positive_vs_ZIKV_negative",23.0557666424158,-1.25839806225414,0.347318435584984,8.68560321952292e-06,0.000203860875565824
"MFSD2A","ZIKV_positive_vs_ZIKV_negative",22.1458892415199,1.24477567485439,0.34284150641909,8.67347803032421e-06,0.000203860875565824
"EXOSC9","ZIKV_positive_vs_ZIKV_negative",7.23533965030725,-1.71113883890665,0.521613178012003,8.77106947957012e-06,0.000205243025821941
"ITIH4","ZIKV_positive_vs_ZIKV_negative",5.39151636299319,-2.34789959387047,0.778257120188695,9.07310563075791e-06,0.000211669249790673
"RP11-107E5.3","ZIKV_positive_vs_ZIKV_negative",17.7296026644493,-1.22062968335938,0.33944884566242,1.01291637086268e-05,0.000234887093567616
"RP5-850E9.3","ZIKV_positive_vs_ZIKV_negative",11.2387024017785,-1.61404164764672,0.489889806326687,1.05740414121494e-05,0.000244469304744364
"SELL","ZIKV_positive_vs_ZIKV_negative",3.8612207192709,-3.23944577605749,1.10408139472598,1.12139509002716e-05,0.000257659987767987
"SRXN1","ZIKV_positive_vs_ZIKV_negative",11.464876173663,-1.5901382101297,0.48276539871759,1.12446796008562e-05,0.000257659987767987
"RUFY4","ZIKV_positive_vs_ZIKV_negative",3.44372906877855,-3.97004290432087,1.45716029896661,1.14329370982007e-05,0.000261198639858893
"SLC1A5","ZIKV_positive_vs_ZIKV_negative",17.1048507307868,1.30771457067547,0.373533053600415,1.17280309807864e-05,0.000267150015438445
"PSMB9","ZIKV_positive_vs_ZIKV_negative",34.7145198040128,-1.15572281712965,0.323641192064355,1.20679856046392e-05,0.00027408524952654
