miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT001631,hsa-let-7b-5p,hsa,FNDC3A,22862.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001601,hsa-let-7b-5p,hsa,RBM19,9904.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001602,hsa-let-7b-5p,hsa,PXDN,7837.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001626,hsa-let-7b-5p,hsa,GYS1,2997.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005233,hsa-let-7b-5p,hsa,MMS22L,253714.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001608,hsa-let-7b-5p,hsa,POLD2,5425.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005234,hsa-let-7b-5p,hsa,PRRC2A,7916.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001579,hsa-let-7b-5p,hsa,VPS39,23339.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005236,hsa-let-7b-5p,hsa,GDE1,51573.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001594,hsa-let-7b-5p,hsa,SLC25A13,10165.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001615,hsa-let-7b-5p,hsa,MRPS24,64951.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001616,hsa-let-7b-5p,hsa,MRM1,79922.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005238,hsa-let-7b-5p,hsa,ERC1,23085.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001584,hsa-let-7b-5p,hsa,TRMT1,55621.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001598,hsa-let-7b-5p,hsa,RHOG,391.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005239,hsa-let-7b-5p,hsa,NAA40,79829.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001614,hsa-let-7b-5p,hsa,MRPS33,51650.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001627,hsa-let-7b-5p,hsa,GTPBP3,84705.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001597,hsa-let-7b-5p,hsa,RPP38,10557.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001587,hsa-let-7b-5p,hsa,TAF9B,51616.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001589,hsa-let-7b-5p,hsa,SPCS3,60559.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005240,hsa-let-7b-5p,hsa,TRABD,80305.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001655,hsa-let-7b-5p,hsa,AARSD1,80755.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005241,hsa-let-7b-5p,hsa,IGF2BP2,10644.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001649,hsa-let-7b-5p,hsa,AURKB,9212.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005242,hsa-let-7b-5p,hsa,RRP8,23378.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001630,hsa-let-7b-5p,hsa,GEMIN7,79760.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001625,hsa-let-7b-5p,hsa,HMGA1,3159.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005243,hsa-let-7b-5p,hsa,SLC35F6,54978.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001607,hsa-let-7b-5p,hsa,POLR2C,5432.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001644,hsa-let-7b-5p,hsa,CDIPT,10423.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005041,hsa-let-7b-5p,hsa,SIGMAR1,10280.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001651,hsa-let-7b-5p,hsa,ATP6V0A1,535.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT000298,hsa-miR-148a-3p,hsa,TGIF2,60436.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,18768788.0
MIRT000303,hsa-miR-146a-5p,hsa,CFH,3075.0,hsa,Western blot,Functional MTI,18801740.0
MIRT005322,hsa-let-7b-5p,hsa,DICER1,23405.0,hsa,Immunoblot,Functional MTI (Weak),18812516.0
MIRT005322,hsa-let-7b-5p,hsa,DICER1,23405.0,hsa,Immunoblot,Functional MTI (Weak),18812516.0
MIRT005322,hsa-let-7b-5p,hsa,DICER1,23405.0,hsa,Immunoblot,Functional MTI (Weak),18812516.0
MIRT005347,hsa-miR-103a-3p,hsa,DICER1,23405.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,20603000.0
MIRT001992,hsa-miR-182-5p,hsa,ADCY6,112.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,20656788.0
MIRT005358,hsa-miR-182-5p,hsa,CLOCK,9575.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,20656788.0
MIRT005359,hsa-miR-182-5p,hsa,TSC22D3,1831.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,20656788.0
MIRT000711,hsa-miR-146a-5p,hsa,TRAF6,7189.0,hsa,Luciferase reporter assay//Microarray//Northern blot//qRT-PCR,Functional MTI,16885212.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,Luciferase reporter assay//Microarray//Northern blot//qRT-PCR,Functional MTI,16885212.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,Luciferase reporter assay//Microarray//Northern blot//qRT-PCR,Functional MTI,16885212.0
MIRT004124,hsa-miR-192-5p,hsa,CLIC1,1192.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004125,hsa-miR-192-5p,hsa,PANX1,24145.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004126,hsa-miR-192-5p,hsa,SPARC,6678.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004127,hsa-miR-192-5p,hsa,ODC1,4953.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004128,hsa-miR-192-5p,hsa,DDOST,1650.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004129,hsa-miR-192-5p,hsa,ABCG2,9429.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004130,hsa-miR-192-5p,hsa,EGR1,1958.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004131,hsa-miR-192-5p,hsa,TFG,10342.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004132,hsa-miR-192-5p,hsa,DDX3X,1654.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004133,hsa-miR-192-5p,hsa,WDR44,54521.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004134,hsa-miR-192-5p,hsa,E2F5,1875.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004135,hsa-miR-192-5p,hsa,LOXL2,4017.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004136,hsa-miR-192-5p,hsa,KIDINS220,57498.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004137,hsa-miR-192-5p,hsa,XPA,7507.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004138,hsa-miR-192-5p,hsa,BARD1,580.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004139,hsa-miR-192-5p,hsa,RBL2,5934.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004140,hsa-miR-192-5p,hsa,RAB2A,5862.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004141,hsa-miR-192-5p,hsa,CUL3,8452.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004142,hsa-miR-192-5p,hsa,MAP3K1,4214.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004143,hsa-miR-192-5p,hsa,PERP,64065.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004151,hsa-miR-192-5p,hsa,ABCA8,10351.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004152,hsa-miR-192-5p,hsa,ATP10D,57205.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004153,hsa-miR-192-5p,hsa,MSN,4478.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004154,hsa-miR-192-5p,hsa,ERLIN2,11160.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004155,hsa-miR-192-5p,hsa,ABCC3,8714.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004156,hsa-miR-192-5p,hsa,GRIA1,2890.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004157,hsa-miR-192-5p,hsa,ATXN7,6314.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004158,hsa-miR-192-5p,hsa,HSP90B1,7184.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004159,hsa-miR-192-5p,hsa,RRM1,6240.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004160,hsa-miR-192-5p,hsa,ENTPD3,956.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004161,hsa-miR-192-5p,hsa,B3GALNT1,8706.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004162,hsa-miR-192-5p,hsa,BRD3,8019.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004163,hsa-miR-192-5p,hsa,ALCAM,214.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004164,hsa-miR-192-5p,hsa,STX7,8417.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004165,hsa-miR-192-5p,hsa,CD164,8763.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004166,hsa-miR-192-5p,hsa,PTP4A3,11156.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004167,hsa-miR-192-5p,hsa,CADM1,23705.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004168,hsa-miR-192-5p,hsa,SETD4,54093.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004169,hsa-miR-192-5p,hsa,PDE2A,5138.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004170,hsa-miR-192-5p,hsa,AKAP9,10142.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004171,hsa-miR-192-5p,hsa,ENOSF1,55556.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004172,hsa-miR-192-5p,hsa,RANBP3,8498.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004173,hsa-miR-192-5p,hsa,GOLGA6A,342096.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004150,hsa-miR-192-5p,hsa,RABGAP1,23637.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004147,hsa-miR-192-5p,hsa,MFSD10,10227.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004148,hsa-miR-192-5p,hsa,C1D,10438.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004149,hsa-miR-192-5p,hsa,SEMA4D,10507.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004145,hsa-miR-192-5p,hsa,PIK3R4,30849.0,hsa,Microarray,Functional MTI (Weak),16822819.0
MIRT004017,hsa-miR-146a-5p,hsa,CCNA2,890.0,hsa,Microarray//qRT-PCR//Western blot,Functional MTI,19944095.0
MIRT004018,hsa-miR-146a-5p,hsa,PA2G4,5036.0,hsa,Microarray//qRT-PCR//Western blot,Functional MTI,19944095.0
MIRT001920,hsa-miR-146a-5p,hsa,BRCA1,672.0,hsa,Microarray//qRT-PCR//Western blot,Functional MTI,19944095.0
MIRT002297,hsa-let-7b-5p,hsa,CDK6,1021.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,17699775.0
MIRT005038,hsa-let-7b-5p,hsa,PLAGL2,5326.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005039,hsa-let-7b-5p,hsa,PDE12,201626.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT002296,hsa-let-7b-5p,hsa,CDC25A,993.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,17699775.0
MIRT005040,hsa-let-7b-5p,hsa,DZIP1,22873.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005041,hsa-let-7b-5p,hsa,SIGMAR1,10280.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005042,hsa-let-7b-5p,hsa,DLC1,10395.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005043,hsa-let-7b-5p,hsa,NXT2,55916.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005044,hsa-let-7b-5p,hsa,E2F6,1876.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005045,hsa-let-7b-5p,hsa,GPX7,2882.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005046,hsa-let-7b-5p,hsa,SSR1,6745.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005047,hsa-let-7b-5p,hsa,YAP1,10413.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005048,hsa-let-7b-5p,hsa,GZF1,64412.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005049,hsa-let-7b-5p,hsa,SOX9,6662.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005050,hsa-let-7b-5p,hsa,RRM2,6241.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005051,hsa-let-7b-5p,hsa,AURKA,6790.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005052,hsa-let-7b-5p,hsa,FARP1,10160.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005053,hsa-let-7b-5p,hsa,CPED1,79974.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005054,hsa-let-7b-5p,hsa,CBFB,865.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005055,hsa-let-7b-5p,hsa,RCAN1,1827.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005056,hsa-let-7b-5p,hsa,CDCA7,83879.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005057,hsa-let-7b-5p,hsa,TAB2,23118.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005058,hsa-let-7b-5p,hsa,GTF2I,2969.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005059,hsa-let-7b-5p,hsa,ARID3A,1820.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005060,hsa-let-7b-5p,hsa,DMD,1756.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005061,hsa-let-7b-5p,hsa,CCNF,899.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005036,hsa-let-7b-5p,hsa,CCNJ,54619.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT005037,hsa-let-7b-5p,hsa,AGO3,192669.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT001229,hsa-let-7b-5p,hsa,CDC34,997.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT003833,hsa-let-7b-5p,hsa,E2F5,1875.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT003834,hsa-let-7b-5p,hsa,LIN28B,389421.0,hsa,Microarray,Functional MTI (Weak),17699775.0
MIRT003835,hsa-let-7b-5p,hsa,CCND2,894.0,hsa,Luciferase reporter assay,Functional MTI,17699775.0
MIRT003836,hsa-let-7b-5p,hsa,NRAS,4893.0,hsa,Luciferase reporter assay,Functional MTI,17699775.0
MIRT000730,hsa-miR-200a-3p,hsa,BAP1,8314.0,hsa,Microarray,Functional MTI (Weak),17875710.0
MIRT004005,hsa-miR-200a-3p,hsa,PDCD4,27250.0,hsa,Microarray,Functional MTI (Weak),17875710.0
MIRT004006,hsa-miR-200a-3p,hsa,GATA6,2627.0,hsa,Microarray,Functional MTI (Weak),17875710.0
MIRT004007,hsa-miR-200a-3p,hsa,VCAM1,7412.0,hsa,Microarray,Functional MTI (Weak),17875710.0
MIRT000303,hsa-miR-146a-5p,hsa,CFH,3075.0,hsa,Western blot,Functional MTI,19540598.0
MIRT004956,hsa-let-7b-5p,hsa,BIRC6,57448.0,hsa,qRT-PCR,Functional MTI (Weak),17942906.0
MIRT003835,hsa-let-7b-5p,hsa,CCND2,894.0,hsa,qRT-PCR,Functional MTI (Weak),17942906.0
MIRT004954,hsa-let-7b-5p,hsa,HNRNPDL,9987.0,hsa,qRT-PCR,Functional MTI (Weak),17942906.0
MIRT004955,hsa-let-7b-5p,hsa,PDGFRA,5156.0,hsa,qRT-PCR,Functional MTI (Weak),17942906.0
MIRT004952,hsa-let-7b-5p,hsa,SCAMP3,10067.0,hsa,qRT-PCR,Functional MTI (Weak),17942906.0
MIRT002399,hsa-let-7b-5p,hsa,BCL7A,605.0,hsa,Microarray//qRT-PCR,Functional MTI (Weak),18026111.0
MIRT004036,hsa-miR-185-5p,hsa,RHOA,387.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21186079.0
MIRT004037,hsa-miR-185-5p,hsa,CDC42,998.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21186079.0
MIRT002484,hsa-let-7b-5p,hsa,CCND1,595.0,hsa,Immunoblot//Immunofluorescence//Luciferase reporter assay//qRT-PCR,Functional MTI,18379589.0
MIRT003998,hsa-miR-148a-3p,hsa,NR1I2,8856.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,18268015.0
MIRT003999,hsa-let-7b-5p,hsa,CCNA2,890.0,hsa,Immunoblot//Immunofluorescence//Luciferase reporter assay//qRT-PCR,Functional MTI,18379589.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,18411277.0
MIRT003811,hsa-miR-134-5p,hsa,VEGFA,7422.0,hsa,ELISA//Luciferase reporter assay,Functional MTI,18320040.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,18376396.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,18376396.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,18376396.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,18376396.0
MIRT004011,hsa-let-7b-5p,hsa,LIN28A,79727.0,hsa,Luciferase reporter assay,Functional MTI,15131085.0
MIRT005461,hsa-miR-885-5p,hsa,CDK2,1017.0,hsa,Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,21233845.0
MIRT005462,hsa-miR-885-5p,hsa,MCM5,4174.0,hsa,Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,21233845.0
MIRT005463,hsa-miR-146a-5p,hsa,CD40LG,959.0,hsa,ELISA//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21236257.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,ELISA//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,20542134.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,ELISA//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,20542134.0
MIRT000711,hsa-miR-146a-5p,hsa,TRAF6,7189.0,hsa,ELISA//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,20542134.0
MIRT000711,hsa-miR-146a-5p,hsa,TRAF6,7189.0,hsa,ELISA//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,20542134.0
MIRT005513,hsa-let-7b-5p,hsa,PRDM1,639.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,20651244.0
MIRT005517,hsa-miR-409-3p,hsa,FGB,2244.0,hsa,ELISA//Flow//Luciferase reporter assay,Functional MTI,20570858.0
MIRT005550,hsa-miR-185-5p,hsa,SIX1,6495.0,hsa,Luciferase reporter assay//qRT-PCR//Quantitative proteomic approach//Western blot,Functional MTI,20603620.0
MIRT005581,hsa-miR-146a-5p,hsa,FAS,355.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,20656888.0
MIRT005582,hsa-miR-192-5p,hsa,WNK1,65125.0,hsa,Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,20813867.0
MIRT005347,hsa-miR-103a-3p,hsa,DICER1,23405.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,20603000.0
MIRT005752,hsa-miR-200a-3p,hsa,GDAP1,54332.0,hsa,Immunofluorescence//In situ hybridization//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,Functional MTI,20827281.0
MIRT005806,hsa-miR-146a-5p,hsa,ERBB4,2066.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,20864407.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21049046.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21049046.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,qRT-PCR//Western blot,Functional MTI,21178010.0
MIRT000711,hsa-miR-146a-5p,hsa,TRAF6,7189.0,hsa,qRT-PCR//Western blot,Functional MTI,21178010.0
MIRT005898,hsa-miR-148a-3p,hsa,CCKBR,887.0,hsa,Luciferase reporter assay//Microarray,Functional MTI,21168126.0
MIRT005963,hsa-miR-185-5p,hsa,NTRK3,4916.0,hsa,Luciferase reporter assay,Functional MTI,21143953.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,Immunohistochemistry//qRT-PCR,Functional MTI (Weak),21125666.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Immunohistochemistry//qRT-PCR,Functional MTI (Weak),21125666.0
MIRT006057,hsa-let-7b-5p,hsa,HRAS,3265.0,hsa,Immunoblot//qRT-PCR//Western blot,Functional MTI,21252116.0
MIRT001229,hsa-let-7b-5p,hsa,CDC34,997.0,hsa,Immunoblot//qRT-PCR//Western blot,Functional MTI,21252116.0
MIRT001621,hsa-let-7b-5p,hsa,IGF2BP1,10642.0,hsa,Immunoblot//qRT-PCR//Western blot,Functional MTI,21252116.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,qRT-PCR//Western blot,Functional MTI,21389093.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,qRT-PCR//Western blot,Functional MTI,21389093.0
MIRT006107,hsa-miR-140-3p,hsa,NRIP1,8204.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,21798241.0
MIRT006107,hsa-miR-140-3p,hsa,NRIP1,8204.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,21798241.0
MIRT006112,hsa-miR-494-3p,hsa,CDK6,1021.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,21809359.0
MIRT006134,hsa-miR-491-5p,hsa,MMP9,4318.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,21831363.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,qRT-PCR//Western blot,Functional MTI,21874049.0
MIRT006209,hsa-miR-146a-5p,hsa,SMAD4,4089.0,hsa,Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,22507670.0
MIRT006209,hsa-miR-146a-5p,hsa,SMAD4,4089.0,hsa,Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,22507670.0
MIRT006242,hsa-miR-365a-3p,hsa,CCND1,595.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,22072615.0
MIRT006243,hsa-miR-365a-3p,hsa,BCL2,596.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,22072615.0
MIRT006243,hsa-miR-365a-3p,hsa,BCL2,596.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,22072615.0
MIRT006273,hsa-miR-182-5p,hsa,CREB1,1385.0,hsa,GFP reporter assay,Functional MTI (Weak),22325466.0
MIRT006300,hsa-miR-182-5p,hsa,MTSS1,9788.0,hsa,Luciferase reporter assay,Functional MTI,22322863.0
MIRT006300,hsa-miR-182-5p,hsa,MTSS1,9788.0,hsa,Luciferase reporter assay,Functional MTI,22322863.0
MIRT006300,hsa-miR-182-5p,hsa,MTSS1,9788.0,hsa,Luciferase reporter assay,Functional MTI,22322863.0
MIRT006339,hsa-miR-192-5p,hsa,ACVR2B,93.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,22431721.0
MIRT006339,hsa-miR-192-5p,hsa,ACVR2B,93.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,22431721.0
MIRT006339,hsa-miR-192-5p,hsa,ACVR2B,93.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,22431721.0
MIRT004730,hsa-miR-146a-5p,hsa,EGFR,1956.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,21632853.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,21632853.0
MIRT006243,hsa-miR-365a-3p,hsa,BCL2,596.0,hsa,Western blot,Functional MTI,21640710.0
MIRT006243,hsa-miR-365a-3p,hsa,BCL2,596.0,hsa,Western blot,Functional MTI,21640710.0
MIRT006402,hsa-miR-28-5p,hsa,MPL,4352.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,20445018.0
MIRT006411,hsa-miR-28-5p,hsa,N4BP1,9683.0,hsa,Luciferase reporter assay,Functional MTI,20445018.0
MIRT006414,hsa-miR-28-5p,hsa,OTUB1,55611.0,hsa,Luciferase reporter assay,Functional MTI,20445018.0
MIRT006416,hsa-miR-28-5p,hsa,TEX261,113419.0,hsa,Luciferase reporter assay,Functional MTI,20445018.0
MIRT006418,hsa-miR-28-5p,hsa,MAPK1,5594.0,hsa,Luciferase reporter assay,Functional MTI,20445018.0
MIRT006419,hsa-miR-28-5p,hsa,E2F6,1876.0,hsa,Luciferase reporter assay,Functional MTI,20445018.0
MIRT006423,hsa-miR-200a-3p,hsa,MAPK14,1432.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,22101765.0
MIRT006423,hsa-miR-200a-3p,hsa,MAPK14,1432.0,hsa,Luciferase reporter assay//Microarray//Western blot,Functional MTI,22101765.0
MIRT006428,hsa-miR-103a-3p,hsa,CAV1,857.0,hsa,Luciferase reporter assay//Microarray,Functional MTI,21654750.0
MIRT006435,hsa-miR-192-5p,hsa,RB1,5925.0,hsa,Immunoblot//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21511813.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21529905.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21529905.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,21529905.0
