"Gene","GSM8564259","GSM8564260","GSM8564261","GSM8564262","GSM8564263","GSM8564264","GSM8564265","GSM8564266","GSM8564267","GSM8564268","GSM8564269","GSM8564270","GSM8564271","GSM8564272","GSM8564273","GSM8564274","GSM8564275","GSM8564276","GSM8564277","GSM8564278","GSM8564279","GSM8564280","GSM8564281","GSM8564282","GSM8564283","GSM8564284"
"10006",10.9567410723479,10.9561598395782,10.7319264001553,10.670306632921,10.4615219111327,10.4977733519706,10.689399412155,10.7388855341701,10.6647896341837,10.8458370823875,11.0388333099738,11.1191089828529,11.0593903078073,11.0463901912802,10.9648304990581,11.2998627916036,10.3693688055347,10.8456345813797,11.0422680428265,10.9455326958915,10.882678298222,10.7432121301087,11.2771038418403,11.1964830395731,10.560003899848,11.1522880278902
"10007",8.91638003050391,8.28033465172566,8.73931469675346,8.71678277346454,8.35719111119392,8.34473155878848,8.47584220399005,8.64189873840377,8.19590556807355,8.04766192743961,8.3967861500664,9.32404775561273,9.22637136124403,8.61399613714319,8.67882531209568,8.42019658493868,8.71733792215439,8.89296700772013,9.13377807243376,8.48716128686734,9.2075458195444,8.73380593394943,9.09358927600075,8.38084401738393,7.90779040275865,8.41662151332186
"10008",10.2589225946376,9.33600667373859,9.9156877276865,10.2167582504843,8.96428287531479,8.46881452207266,9.26276348881367,9.55092837487219,8.37234240757086,8.62186428203798,8.07876048787146,9.69211830259467,10.7890686155073,8.58710588782728,9.02995635751243,8.47264656038802,7.19998383439711,8.53139874831687,10.2366491027492,7.7081771020111,10.5198194068767,8.89963027631376,10.9082186282944,8.29778487226081,7.87496727955469,8.58868047887595
"10009",9.95944145588728,9.24317995217053,9.14523520197738,9.36181364985422,9.29537600415707,9.37193630543201,9.9565748713712,9.68316698897095,9.94519611141739,9.99761298631353,9.53987793918605,9.55882304297476,9.67631427425982,9.76200919373423,9.5375632323866,9.47183641725138,8.63318462309036,9.5169557885762,9.77994997052519,9.29958316473615,10.0292928738362,8.80166396741657,8.08715895292172,9.3690619823489,9.00886098068406,9.08861208633649
"10010",9.80726726557874,10.1061916803123,9.63893090228342,9.58515570398326,9.39642176141522,9.48193295609211,9.38932838329009,9.50138609193978,9.71315051855659,9.47829867992701,10.1992855127211,10.157850536203,10.3231756598072,10.668112310901,9.78577923353228,10.5672947412474,9.26511300640969,10.0285752566723,10.0459761439435,9.41580500697295,10.1856446014712,9.23018307074135,10.367669593697,9.63542045607329,8.63152547544223,10.1916385044924
"100101267",11.6415891808294,11.6646520627472,11.6438960701164,11.5688614038306,11.7080759294274,11.4763049607703,11.7044278114744,11.7185825137151,11.8033081475938,11.5336846361002,11.7867803476219,10.4057775641309,11.3298933033542,10.1918786124485,11.2470188208701,10.1178822196708,10.3143653287444,11.3767329967628,11.2790229040905,11.5657277727592,11.315106924423,12.5021048085147,11.4692459337274,12.1124680919759,11.2512227542211,11.5016581174886
"100101467",6.55264749094452,6.37716147169809,6.8112188788069,6.5168974075918,6.94148012511291,6.85943607353067,6.66335820926233,6.70974930675597,6.53451852850404,6.42719146477377,6.52142931298776,7.23784150187619,6.3964608311403,7.4099105897941,6.52288307551041,7.42186649986856,6.38828760863702,6.44219152748347,7.11074173032864,7.06551504329615,6.09459054749773,6.43710746406662,5.90086555281025,6.48882074660054,6.65652902097958,6.44214922035145
"10011",8.66264775364601,9.45033660215965,9.0596480086642,9.01125833150703,9.03686792971378,8.73569892644516,8.37734855129895,8.63041224037715,9.1319232204477,8.96876389713615,9.40656554071197,9.25965466112073,9.28855528722423,9.03785614189396,9.11337058434574,9.33891643432315,9.72808347424713,9.63004698245556,9.06452919152006,9.74625702191828,9.05696550133457,9.62094712394132,10.1005618856275,9.56859122515694,10.1294935160209,10.0559445210602
"100113407",9.89010389627978,10.2064678109686,9.93366174289055,10.046403106685,10.0285697375097,8.94661286023795,9.82964830465216,9.67201578548784,9.32224779109377,9.97531160069355,8.96986698844059,10.8700619114027,10.0866740154671,10.2572320265881,9.01267793537943,10.1895228796281,7.50854092757698,8.61209087185636,10.2632397764317,7.90839926630765,10.316462690204,9.00834448753403,10.3584037787879,7.71524278786777,8.428268735903,9.13056255387832
"100125288",5.62206352628211,6.37716147169809,6.03291997335281,5.89935740015217,5.90437684204455,5.96000903834011,5.69777323666271,5.81961592835786,5.75938090449055,5.655128315567,5.28459146579139,5.28250791230851,5.87592472116537,5.35204035246806,5.53693206109036,5.30406662491701,6.10039616503195,5.3975657012181,5.73475060074982,4.77768803355465,5.69461131723542,5.60969100681548,6.61749863055615,5.46683858864595,6.78148667615011,5.96934938688951
"100128071",4.83804118968466,5.98828599472775,5.54312195537987,5.3386699169762,5.68534725213032,5.63927148291527,5.18094053461988,5.22431814065877,5.84008835369278,5.93528629195974,4.99346365567694,4.55356793883963,5.02307681244809,5.0191871775867,4.14066828035562,4.56543401723608,5.02757508963529,4.32562791403675,5.27744741979099,4.77768803355465,4.38304628726807,4.879543921183,6.24091241813737,4.20691065803197,5.4825514440252,5.37011034476999
"100128108",6.05719141176167,6.24414546887331,6.5734843062333,6.28835772728404,6.83132040619047,6.74467593453016,6.38837580202803,6.3291823155347,6.2792313989337,6.63308651161042,5.83061521174652,5.86422198701199,5.55524309389897,6.33418213372962,5.56679326139815,5.76304824982137,5.92929201464101,5.54312838847797,5.82150504698962,5.68035331911499,5.89946625332066,5.14218096736579,5.81165362688976,5.32422206509416,6.33406751817502,5.74144773027292
"100128242",4.25843377569458,4.87034313500163,5.03719615082279,4.81693017719263,5.49162475685735,5.20391729920784,5.52245032383093,4.98862537845361,5.702581449923,5.56651446953972,5.62950009080107,3.77400061285619,5.55524309389897,3.77400061285619,5.00949454150066,3.77400061285619,3.77400061285619,3.77400061285619,4.36419049112594,5.45158586094018,3.77400061285619,5.48792701637199,4.76878721636589,5.21821530055485,5.7145577910562,3.77400061285619
"100128327",4.97950035868144,5.29115891299392,5.29899239358295,5.08684903476322,4.70850117698806,5.40524917802112,5.18094053461988,5.29266598399015,4.95912628457654,5.0796050473507,4.28413618751854,4.72321582107215,5.42671286305836,4.63829171249777,4.7291832161892,4.27827610588628,3.77400061285619,3.77400061285619,5.61717920545264,4.19061871039583,4.86784696908051,4.37514537179819,4.63963626365222,3.77400061285619,4.66485954042703,4.89258547316072
"100128553",5.0224041394213,5.47450465124054,3.77400061285619,5.2609454626382,5.02225555871891,5.98346078572627,5.43881791937186,5.92271000863576,5.702581449923,5.81548549005166,5.20913998987055,5.12795216323701,3.77400061285619,4.80073791999464,4.79259802325447,5.7142247053898,6.28736774562675,6.19766891001271,4.88441252632951,5.11209234339969,4.86784696908051,5.60969100681548,5.07198330276071,5.74571035394164,5.4825514440252,5.74144773027292
"100128569",5.10312520465945,6.09658759426659,5.60460110100776,5.30047452659468,5.92930892885128,5.54446050405568,5.46735142958307,5.18849269904557,5.37109430682506,5.88868740327217,5.16938121747973,5.05930060019532,4.29713980842751,5.40815862025945,4.29117021412639,5.11342999368067,4.67390122412726,4.44759139250219,5.51433993480629,4.77768803355465,4.55649993948767,4.879543921183,5.90086555281025,4.51835542069551,5.86409592457311,6.33285657843927
"100128731",12.0224774739297,11.7178518860638,11.9698266969819,11.9116281335105,12.0937143061371,12.2629765599748,12.2035171127078,11.8008480276648,11.9107321097058,11.6936750909776,11.6764555219698,10.4137354479517,11.8213568855671,9.75960523280278,11.6848623949179,10.5446398262499,12.2224847908013,12.206449471264,11.6728814632628,12.336363170205,11.3387316544797,12.7346214210108,12.7474185792719,12.4086138850385,12.3271653783296,11.9777390808069
"100128927",6.76739812389407,6.47889438420219,6.38880670376727,6.64601905662715,6.66951345017826,6.70422911600108,6.75121563568167,6.5698415734844,6.54996304691667,6.84794396829757,6.42067690000374,6.86381532879198,7.36134820549672,6.90373593018551,6.80560470826753,6.99091512293732,6.85215309005748,6.44219152748347,6.91880592334464,6.54113654154411,7.03906760420371,7.15909730860483,5.9432694474489,6.90835753702979,5.91030916621062,6.26281173327451
"100129083",4.72984637168872,6.2899464350478,6.6019967112503,6.63225195109114,6.55015147945984,7.41000339750988,6.40214161563013,6.15803375618861,5.84008835369278,6.50429928568195,5.80715149138799,5.73253604283938,5.96712748583277,5.89796914068671,5.50631658742135,5.11342999368067,4.92400411707876,5.27512225719835,6.18519367881431,5.81237537513282,6.5257414313279,6.23812805213268,4.98111944965594,6.19386361447335,6.75737417695804,6.52371829322142
